"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:15 PM,"???Sami Jo???",3.065071073E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @hkeith8019: Google is using its biggest advantage as a weapon to totally embarrass Apple (GOOG, GOOGL, AAPL) https://t.co/DCwRs4vQgm #b…",,,34.0,9.1586794301940531E17
10/5/17 4:15 PM,"Namena Bojang",3.94171501E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @BIacknmild: Apple juice https://t.co/kRFCs2vZY2",,,75061.0,9.1586794150529843E17
10/5/17 4:15 PM,"Ry",5.29436846E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @CalenRaps: 'Hold You Down' on iTunes & Spotify.... more new music this week

https://t.co/9VZumoBFaP

https://t.co/Wp7EqfNlVX",,,153.0,9.1586793935357133E17
10/5/17 4:15 PM,"Apple SDK",9.1019577941485158E17,,-1.0,"en","<a href='http://semanticearth.com/' rel='nofollow'>Information Service Provider63</a>","RT @Blick_Oyinbo: If you own iPhone 6S and below, please don’t upgrade to #iOS11. It’ll make your phone painfully slow, version 11.0.1 is e…",,,36.0,9.1586793797370675E17
10/5/17 4:15 PM,"amira",1.273178724E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @urbandoll: and this is why we stan apple ladies https://t.co/1tddw30Y6u",,,12946.0,9.1586793770945331E17
10/5/17 4:15 PM,"diane",2.2444451E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @urbandoll: and this is why we stan apple ladies https://t.co/1tddw30Y6u",,,12946.0,9.1586793765907251E17
10/5/17 4:15 PM,"themadtroll",1.731949543E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @BIacknmild: Apple juice https://t.co/kRFCs2vZY2",,,75061.0,9.1586793569189888E17
10/5/17 4:15 PM,"Gareth johnson",8.9255713371940454E17,,-1.0,"en","<a href='http://www.apple.com' rel='nofollow'>iOS</a>","For real fruity fun in your hand try this app from #Reflex Gaming! https://t.co/V6rXdPRZKI https://t.co/UR9WxrypF3",,,0.0,9.1586793547798938E17
10/5/17 4:15 PM,"Harrow NCF",3.08082877E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Two fun events Sunday: Family work day at SC then Apple Afternoon at Grimsdyke. Come to one or both!  See  https://t.co/kd5gkEz0Yh. SRB",,,0.0,9.158679343414272E17
10/5/17 4:15 PM,"Lauren Skipp",1.110493099E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","13 Free Perks of Owning a Dog - Cheapism https://t.co/cqfaQc2sLI",,,0.0,9.158679340226519E17
10/5/17 4:15 PM,"Charles Sawyer",3.50618562E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","U.S. employers make big push for telehealth - Reuters https://t.co/j5ozYWtFAL",,,0.0,9.1586793286505677E17
10/5/17 4:15 PM,"krystal fiyahfly V",7.4965737968860774E17,,-1.0,"en","<a href='https://zapier.com/' rel='nofollow'>Zapier.com</a>","# Apple Watch Series 2 38mm Raffle w/ Extras https://t.co/qEhQHpQaxr https://t.co/ZOoz3kKHJM",,,0.0,9.1586793218131968E17
10/5/17 4:15 PM,"Germ?n Men?p?cce ?",2.01689813E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @pedroaznar: Gracias, Steve.

https://t.co/z8ZK7uEbXO https://t.co/GNKknlajOn",,,3.0,9.158679312166953E17
10/5/17 4:15 PM,"Nadeem Ansari F IDM",1.08074347E8,,-1.0,"en","<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>","What Twitter Could Learn From History’s Biggest Branding Disasters - Fast Company https://t.co/5hXMOtcZjh",,,0.0,9.1586793077201715E17
10/5/17 4:15 PM,"??? ????  ?????",8.4873361664126566E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @My_kwk_N: Speaking - Mrs. GREEN APPLE ? https://t.co/gVuhH7eMWU",,,1438.0,9.1586793071744614E17
10/5/17 4:15 PM,"Yvonne Szwed",8.9199641334043443E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","iPhone X: even an embarrassing launch glitch can't knock Apple off the top - https://t.co/Q1JIGATjXA",,,0.0,9.1586792990375117E17
10/5/17 4:15 PM,"OG RECORDS",2.332196244E9,,-1.0,"en","<a href='http://autotweety.net' rel='nofollow'>autotweety.net</a>","NaNa 1st ALBUM ?music? - Fly to the sky 
https://t.co/0Blk5yLlnK

?iTunes?
https://t.co/hzRPelGD28",,,0.0,9.1586792825952256E17
10/5/17 4:15 PM,"The Iron",7.8774292320702464E17,,-1.0,"en","<a href='http://www.crowdfireapp.com' rel='nofollow'>Crowdfire - Go Big</a>","How AI Will Change Strategy: A Thought Experiment - Harvard Business Review https://t.co/YaOWMcqX4N",,,0.0,9.1586792769755546E17
