"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:12 PM,"zevty@RD",7.3397844838583501E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586736027102003E17
10/5/17 4:12 PM,"???#YuanHorn",2.320761944E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586734135895654E17
10/5/17 4:12 PM,"Inarlune #SSGWIN",8.6478161310778573E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.158673386159063E17
10/5/17 4:12 PM,"EE",7117212.0,"ItsEmi1y",1.01471959E8,"en","<a href='https://www.lithium.com' rel='nofollow'>Lithium Tech.</a>","@ItsEmi1y Hi, you can use it as a touch screen too :) See full features and specs here https://t.co/AEHeEChGy5 ~ SJ",,,0.0,9.1586733398967501E17
10/5/17 4:12 PM,"????",9.1530530448040755E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586732963602842E17
10/5/17 4:12 PM,"Jayco Hansen",3.07283511E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Just got rid of the LG G5 and upgraded to a Samsung S8+..love it. #Samsung",,,0.0,9.1586732668311142E17
10/5/17 4:12 PM,"gyulia",2.33413811E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","G2 looked so outclassed by Samsung in those team fights",,,0.0,9.1586732253072179E17
10/5/17 4:12 PM,"Revanx",1.523155213E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586731855887974E17
10/5/17 4:12 PM,"Ayyye",9.67861214E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @FionnOnFire: Samsung White is the only team in the 'Faker Era' to win a world title besides SKT T1

The team would never play again aft…",,,56.0,9.1586729273852314E17
10/5/17 4:12 PM,"[?] Worlds 2017",5.98212811E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586728866165965E17
10/5/17 4:12 PM,"Relicious ??",7.7823493165907558E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586728297017344E17
